id,lat,lon,active
0,59.17578381179042,17.6648377601777,1
1,59.17140735343733,17.65967922380686,1
2,59.16939388000177,17.6458749644264,1
3,59.18626567715638,17.63997566861619,1
4,59.170803167454,17.69470175610122,1
